trial_id,server_received_connection_time,server_computation_start_time,server_computation_end_time,server_sent_data_time,client_received_time,start_time,client_connection_finished_time,client_setup_start_time,client_setup_finished_time,client_computation_start_time,client_computation_finish_time,prediction
898,1679443091.1547654,1679443091.1547654,1679443091.5652835,1679443091.5652835,1679443091.6739204,1679443091.153614,1679443091.1547654,1679443091.1547654,1679443091.1547654,1679443091.6739204,1679443093.2858284,0
899,1679443093.2880018,1679443093.2880018,1679443093.7396312,1679443093.7406278,1679443093.807327,1679443093.2868252,1679443093.2880018,1679443093.2880018,1679443093.2880018,1679443093.807327,1679443095.3123875,0
900,1679443095.3143835,1679443095.3153782,1679443095.712251,1679443095.7132478,1679443095.7786736,1679443095.3143835,1679443095.3143835,1679443095.3143835,1679443095.3143835,1679443095.7796705,1679443097.356807,0
901,1679443097.3597922,1679443097.3597922,1679443097.7503629,1679443097.7503629,1679443097.8340824,1679443097.3588104,1679443097.3588104,1679443097.3588104,1679443097.3597922,1679443097.8350801,1679443099.4244757,0
902,1679443099.426469,1679443099.426469,1679443099.8903012,1679443099.891298,1679443099.9608026,1679443099.4254725,1679443099.426469,1679443099.426469,1679443099.426469,1679443099.9608026,1679443101.4784148,0
903,1679443101.4804084,1679443101.4814055,1679443101.8655705,1679443101.866573,1679443101.9484808,1679443101.4804084,1679443101.4804084,1679443101.4804084,1679443101.4804084,1679443101.9484808,1679443103.5219638,0
904,1679443103.524954,1679443103.5259495,1679443103.9814863,1679443103.9824848,1679443104.0491827,1679443103.5239568,1679443103.524954,1679443103.524954,1679443103.5259495,1679443104.0491827,1679443105.6765683,0
905,1679443105.6786015,1679443105.6796007,1679443106.0396662,1679443106.0406466,1679443106.1178217,1679443105.6786015,1679443105.6786015,1679443105.6786015,1679443105.6796007,1679443106.1178217,1679443107.62992,0
906,1679443107.6319137,1679443107.6329105,1679443108.0551982,1679443108.056195,1679443108.134941,1679443107.6309166,1679443107.6319137,1679443107.6319137,1679443107.6329105,1679443108.134941,1679443109.6448073,0
907,1679443109.6468635,1679443109.6468635,1679443110.092772,1679443110.0938451,1679443110.1605427,1679443109.6458046,1679443109.6468635,1679443109.6468635,1679443109.6468635,1679443110.1605427,1679443111.6342838,0
908,1679443111.6362762,1679443111.6362762,1679443112.0070374,1679443112.0080342,1679443112.072006,1679443111.6352818,1679443111.6362762,1679443111.6362762,1679443111.6362762,1679443112.0730925,1679443113.6294034,0
909,1679443113.6323953,1679443113.6323953,1679443114.0296547,1679443114.030651,1679443114.0973494,1679443113.6313963,1679443113.6313963,1679443113.6313963,1679443113.6323953,1679443114.0973494,1679443115.6203387,0
910,1679443115.6222486,1679443115.6222486,1679443116.052807,1679443116.0538034,1679443116.1287389,1679443115.621332,1679443115.6222486,1679443115.6222486,1679443115.6222486,1679443116.1287389,1679443117.7788107,0
911,1679443117.7819219,1679443117.7819219,1679443118.1496232,1679443118.150622,1679443118.2252953,1679443117.780914,1679443117.7819219,1679443117.7819219,1679443117.7819219,1679443118.2252953,1679443119.788828,0
912,1679443119.7898252,1679443119.7898252,1679443120.2007377,1679443120.2017353,1679443120.2685144,1679443119.7898252,1679443119.7898252,1679443119.7898252,1679443119.7898252,1679443120.2685144,1679443121.904646,0
913,1679443121.9066389,1679443121.9066389,1679443122.3459926,1679443122.3469949,1679443122.41377,1679443121.9056425,1679443121.9066389,1679443121.9066389,1679443121.9066389,1679443122.414767,1679443123.9492533,0
914,1679443123.9511695,1679443123.9511695,1679443124.388564,1679443124.3895597,1679443124.468839,1679443123.9502563,1679443123.9511695,1679443123.9511695,1679443123.9511695,1679443124.4698389,1679443126.031241,0
915,1679443126.0342307,1679443126.0342307,1679443126.4490497,1679443126.4500468,1679443126.52576,1679443126.0332344,1679443126.0342307,1679443126.0342307,1679443126.0342307,1679443126.52576,1679443127.9929147,0
916,1679443127.994908,1679443127.994908,1679443128.4429555,1679443128.443952,1679443128.5456214,1679443127.993915,1679443127.994908,1679443127.994908,1679443127.994908,1679443128.5456214,1679443130.037161,0
917,1679443130.0391524,1679443130.0401473,1679443130.448357,1679443130.4493785,1679443130.5272791,1679443130.038159,1679443130.0391524,1679443130.0391524,1679443130.0391524,1679443130.5282779,1679443132.0892313,0
918,1679443132.0914173,1679443132.0914173,1679443132.4961786,1679443132.4971766,1679443132.561963,1679443132.0902283,1679443132.0914173,1679443132.0914173,1679443132.0914173,1679443132.561963,1679443134.1103363,0
919,1679443134.112331,1679443134.112331,1679443134.6189919,1679443134.6199884,1679443134.6987183,1679443134.1113331,1679443134.112331,1679443134.112331,1679443134.112331,1679443134.6987183,1679443136.2078247,0
920,1679443136.2098181,1679443136.2098181,1679443136.6448262,1679443136.645824,1679443136.709606,1679443136.2088215,1679443136.2098181,1679443136.2098181,1679443136.2098181,1679443136.7106028,1679443138.247823,0
921,1679443138.2501032,1679443138.2501032,1679443138.7112045,1679443138.7112045,1679443138.7968276,1679443138.2488205,1679443138.2501032,1679443138.2501032,1679443138.2501032,1679443138.7968276,1679443140.3349645,0
922,1679443140.3369577,1679443140.3369577,1679443140.7853832,1679443140.7863798,1679443140.8647604,1679443140.3359606,1679443140.3369577,1679443140.3369577,1679443140.3369577,1679443140.8647604,1679443142.450162,0
923,1679443142.452273,1679443142.452273,1679443142.8398473,1679443142.8398473,1679443142.904029,1679443142.4511611,1679443142.452273,1679443142.452273,1679443142.452273,1679443142.904029,1679443144.4773002,0
924,1679443144.4792197,1679443144.4792197,1679443144.920523,1679443144.9216113,1679443144.9892998,1679443144.4783025,1679443144.4792197,1679443144.4792197,1679443144.4792197,1679443144.9892998,1679443146.5927327,0
925,1679443146.5941477,1679443146.5941477,1679443146.9597077,1679443146.960706,1679443147.0284,1679443146.5927327,1679443146.5941477,1679443146.5941477,1679443146.5941477,1679443147.0284,1679443148.6132908,0
926,1679443148.6162803,1679443148.6162803,1679443149.0509536,1679443149.0519495,1679443149.1231272,1679443148.6142871,1679443148.6152837,1679443148.6152837,1679443148.6162803,1679443149.1231272,1679443150.758295,0
927,1679443150.760289,1679443150.760289,1679443151.257887,1679443151.258883,1679443151.3435178,1679443150.7592936,1679443150.7592936,1679443150.7592936,1679443150.760289,1679443151.3435178,1679443152.875999,0
928,1679443152.877993,1679443152.8789895,1679443153.2374146,1679443153.2384133,1679443153.301343,1679443152.877993,1679443152.877993,1679443152.877993,1679443152.877993,1679443153.301343,1679443154.8215427,0
929,1679443154.8245332,1679443154.8255293,1679443155.22534,1679443155.2263315,1679443155.2890425,1679443154.8235354,1679443154.8245332,1679443154.8245332,1679443154.8245332,1679443155.2900393,1679443156.8027802,0
930,1679443156.8057694,1679443156.8057694,1679443157.2438948,1679443157.2448914,1679443157.3287945,1679443156.8047733,1679443156.8057694,1679443156.8057694,1679443156.8057694,1679443157.3287945,1679443158.9899766,0
931,1679443158.9921055,1679443158.9921055,1679443159.3767605,1679443159.3777575,1679443159.4588258,1679443158.9910722,1679443158.9921055,1679443158.9921055,1679443158.9921055,1679443159.4588258,1679443161.0064976,0
932,1679443161.0084927,1679443161.0084927,1679443161.4315035,1679443161.433494,1679443161.5153182,1679443161.007573,1679443161.0084927,1679443161.0084927,1679443161.0084927,1679443161.5153182,1679443162.9978096,0
933,1679443162.9999106,1679443162.9999106,1679443163.4222405,1679443163.4232373,1679443163.4863331,1679443162.9988065,1679443162.9999106,1679443162.9999106,1679443162.9999106,1679443163.4863331,1679443165.123119,0
934,1679443165.125124,1679443165.125124,1679443165.4997156,1679443165.5007117,1679443165.588552,1679443165.125124,1679443165.125124,1679443165.125124,1679443165.125124,1679443165.588552,1679443167.143531,0
935,1679443167.1454492,1679443167.1454492,1679443167.596299,1679443167.5972817,1679443167.6677873,1679443167.1445274,1679443167.1454492,1679443167.1454492,1679443167.1454492,1679443167.6677873,1679443169.2712073,0
936,1679443169.2731233,1679443169.2731233,1679443169.736528,1679443169.7376091,1679443169.8013663,1679443169.2722096,1679443169.2731233,1679443169.2731233,1679443169.2731233,1679443169.8013663,1679443171.32775,0
937,1679443171.3297448,1679443171.3297448,1679443171.6902423,1679443171.6902423,1679443171.761924,1679443171.3287466,1679443171.3297448,1679443171.3297448,1679443171.3297448,1679443171.761924,1679443173.2787359,0
938,1679443173.2807305,1679443173.2807305,1679443173.6775253,1679443173.6775253,1679443173.739992,1679443173.2797327,1679443173.2797327,1679443173.2797327,1679443173.2807305,1679443173.739992,1679443175.4086926,0
939,1679443175.4109364,1679443175.4109364,1679443175.890186,1679443175.8911822,1679443175.95788,1679443175.409694,1679443175.4109364,1679443175.4109364,1679443175.4109364,1679443175.958877,1679443177.5845783,0
940,1679443177.5865705,1679443177.5865705,1679443177.955338,1679443177.956335,1679443178.025765,1679443177.5855753,1679443177.5865705,1679443177.5865705,1679443177.5865705,1679443178.025765,1679443179.5749028,0
941,1679443179.5768962,1679443179.5768962,1679443179.9646733,1679443179.965674,1679443180.0273843,1679443179.5758996,1679443179.5768962,1679443179.5768962,1679443179.5768962,1679443180.0273843,1679443181.5458422,0
942,1679443181.5478346,1679443181.5478346,1679443181.9724178,1679443181.9734154,1679443182.0391943,1679443181.5468407,1679443181.5478346,1679443181.5478346,1679443181.5478346,1679443182.0391943,1679443183.5706215,0
943,1679443183.5736122,1679443183.5736122,1679443183.9521804,1679443183.9531777,1679443184.0203652,1679443183.571618,1679443183.5736122,1679443183.5736122,1679443183.5736122,1679443184.0203652,1679443185.5144722,0
944,1679443185.5166447,1679443185.5177155,1679443185.9548345,1679443185.9558315,1679443186.0254061,1679443185.515469,1679443185.5166447,1679443185.5166447,1679443185.5166447,1679443186.0254061,1679443187.517765,0
945,1679443187.5197597,1679443187.5197597,1679443187.9204679,1679443187.9214647,1679443187.9936543,1679443187.5187628,1679443187.5197597,1679443187.5197597,1679443187.5197597,1679443187.9936543,1679443189.5115042,0
946,1679443189.5144267,1679443189.5144267,1679443189.9023204,1679443189.903318,1679443189.96512,1679443189.5134168,1679443189.5144267,1679443189.5144267,1679443189.5144267,1679443189.96512,1679443191.4898677,0
947,1679443191.4921176,1679443191.4921176,1679443191.9097257,1679443191.9107258,1679443191.9735188,1679443191.4909441,1679443191.4921176,1679443191.4921176,1679443191.4921176,1679443191.9735188,1679443193.514821,0
948,1679443193.5168154,1679443193.5168154,1679443193.9148092,1679443193.9148092,1679443193.9879663,1679443193.5158184,1679443193.5168154,1679443193.5168154,1679443193.5168154,1679443193.9879663,1679443195.5949264,0
949,1679443195.5971553,1679443195.5971553,1679443196.0018344,1679443196.0028384,1679443196.0737875,1679443195.5959234,1679443195.5971553,1679443195.5971553,1679443195.5971553,1679443196.0737875,1679443197.6329675,0
950,1679443197.6343036,1679443197.6343036,1679443198.0684974,1679443198.069494,1679443198.1396792,1679443197.6329675,1679443197.6343036,1679443197.6343036,1679443197.6343036,1679443198.1396792,1679443199.7063613,0
951,1679443199.7073584,1679443199.7073584,1679443200.1608012,1679443200.161798,1679443200.2400486,1679443199.7073584,1679443199.7073584,1679443199.7073584,1679443199.7073584,1679443200.2410617,1679443201.8730996,0
952,1679443201.8750975,1679443201.8750975,1679443202.2680814,1679443202.2690783,1679443202.3553078,1679443201.8740964,1679443201.8750975,1679443201.8750975,1679443201.8750975,1679443202.3553078,1679443203.866816,0
953,1679443203.8698068,1679443203.8698068,1679443204.2968972,1679443204.2978945,1679443204.3610673,1679443203.8688095,1679443203.8698068,1679443203.8698068,1679443203.8698068,1679443204.3610673,1679443205.8725114,0
954,1679443205.875431,1679443205.875431,1679443206.2840552,1679443206.2850518,1679443206.3518274,1679443205.8744237,1679443205.875431,1679443205.875431,1679443205.875431,1679443206.3518274,1679443207.8016038,0
955,1679443207.8036036,1679443207.8036036,1679443208.1732292,1679443208.1732292,1679443208.2420862,1679443207.8026001,1679443207.8036036,1679443207.8036036,1679443207.8036036,1679443208.2420862,1679443209.929485,0
956,1679443209.9314773,1679443209.9314773,1679443210.3600469,1679443210.3610437,1679443210.4328046,1679443209.9304829,1679443209.9314773,1679443209.9314773,1679443209.9314773,1679443210.4328046,1679443211.9667263,0
957,1679443211.968641,1679443211.968641,1679443212.327826,1679443212.3288229,1679443212.3944488,1679443211.9677212,1679443211.968641,1679443211.968641,1679443211.968641,1679443212.3944488,1679443213.9756362,0
958,1679443213.9776556,1679443213.9786599,1679443214.3822656,1679443214.383262,1679443214.4522188,1679443213.9776556,1679443213.9776556,1679443213.9776556,1679443213.9776556,1679443214.4522188,1679443215.9971132,0
959,1679443216.000103,1679443216.000103,1679443216.4456155,1679443216.4466121,1679443216.5149028,1679443215.9991071,1679443215.9991071,1679443215.9991071,1679443216.000103,1679443216.515933,1679443218.075818,0
960,1679443218.0781956,1679443218.0781956,1679443218.4317794,1679443218.432776,1679443218.5020514,1679443218.0768151,1679443218.0781956,1679443218.0781956,1679443218.0781956,1679443218.5020514,1679443220.0509143,0
961,1679443220.053226,1679443220.053226,1679443220.456204,1679443220.457205,1679443220.524503,1679443220.0519116,1679443220.053226,1679443220.053226,1679443220.053226,1679443220.524503,1679443222.0387695,0
962,1679443222.0407743,1679443222.0407743,1679443222.495119,1679443222.4961164,1679443222.5658813,1679443222.0397656,1679443222.0407743,1679443222.0407743,1679443222.0407743,1679443222.5668917,1679443224.1022131,0
963,1679443224.1042042,1679443224.1042042,1679443224.4992268,1679443224.4992268,1679443224.5809543,1679443224.1042042,1679443224.1042042,1679443224.1042042,1679443224.1042042,1679443224.5819545,1679443226.174499,0
964,1679443226.1764169,1679443226.1764169,1679443226.6268697,1679443226.6279728,1679443226.7023516,1679443226.1754937,1679443226.1764169,1679443226.1764169,1679443226.1764169,1679443226.7023516,1679443228.208502,0
965,1679443228.2104955,1679443228.2104955,1679443228.6065943,1679443228.6065943,1679443228.6723363,1679443228.2094986,1679443228.2104955,1679443228.2104955,1679443228.2104955,1679443228.6723363,1679443230.2696521,0
966,1679443230.272643,1679443230.272643,1679443230.6938608,1679443230.6948485,1679443230.7796,1679443230.2716458,1679443230.272643,1679443230.272643,1679443230.272643,1679443230.7796,1679443232.2469654,0
967,1679443232.2489703,1679443232.2489703,1679443232.7075744,1679443232.7085712,1679443232.8002388,1679443232.2479675,1679443232.2489703,1679443232.2489703,1679443232.2489703,1679443232.8002388,1679443234.3649602,0
968,1679443234.3669436,1679443234.3669436,1679443234.7302346,1679443234.7312315,1679443234.804854,1679443234.365957,1679443234.3669436,1679443234.3669436,1679443234.3669436,1679443234.8059404,1679443236.2865164,0
969,1679443236.2885103,1679443236.2885103,1679443236.7158337,1679443236.7168255,1679443236.7865705,1679443236.287513,1679443236.2885103,1679443236.2885103,1679443236.2885103,1679443236.7865705,1679443238.332624,0
970,1679443238.3346226,1679443238.3346226,1679443238.7626843,1679443238.7626843,1679443238.8603582,1679443238.3336205,1679443238.3346226,1679443238.3346226,1679443238.3346226,1679443238.8603582,1679443240.403498,0
971,1679443240.4045203,1679443240.405608,1679443240.832707,1679443240.832707,1679443240.9023862,1679443240.4045203,1679443240.4045203,1679443240.4045203,1679443240.405608,1679443240.9023862,1679443242.4154356,0
