id,server_received_connection_time,prediction,server_computation_start_time,server_computation_end_time,server_sent_data_time,client_received,start_time,client_connection_finished_time
523,1679443437.6398306,0,1679443437.6398306,1679443437.6398306,1679443437.6398306,1679443437.6398306,1679443437.6387665,1679443437.6398306
524,1679443437.641236,0,1679443437.641236,1679443437.641236,1679443437.641236,1679443437.641236,1679443437.6398306,1679443437.641236
525,1679443437.6422784,0,1679443437.6422784,1679443437.6422784,1679443437.6422784,1679443437.6422784,1679443437.641236,1679443437.6422784
526,1679443437.6435597,0,1679443437.6435597,1679443437.6435597,1679443437.6435597,1679443437.6435597,1679443437.6422784,1679443437.6435597
527,1679443437.6435597,0,1679443437.6446548,1679443437.6446548,1679443437.6446548,1679443437.6446548,1679443437.6435597,1679443437.6435597
528,1679443437.6456752,0,1679443437.6456752,1679443437.6456752,1679443437.6456752,1679443437.6456752,1679443437.6446548,1679443437.6456752
529,1679443437.6466882,0,1679443437.6466882,1679443437.6466882,1679443437.6466882,1679443437.6466882,1679443437.6466882,1679443437.6466882
530,1679443437.6481125,0,1679443437.6481125,1679443437.6481125,1679443437.6481125,1679443437.6481125,1679443437.6466882,1679443437.6466882
531,1679443437.649173,0,1679443437.649173,1679443437.649173,1679443437.649173,1679443437.649173,1679443437.6481125,1679443437.649173
532,1679443437.6502702,0,1679443437.6502702,1679443437.6502702,1679443437.6502702,1679443437.6502702,1679443437.649173,1679443437.6502702
533,1679443437.6515684,0,1679443437.6515684,1679443437.6515684,1679443437.6515684,1679443437.6526022,1679443437.6502702,1679443437.6515684
534,1679443437.6526022,0,1679443437.6538503,1679443437.6548858,1679443437.6548858,1679443437.6548858,1679443437.6526022,1679443437.6526022
535,1679443437.6548858,0,1679443437.6548858,1679443437.6559637,1679443437.6559637,1679443437.6559637,1679443437.6548858,1679443437.6548858
536,1679443437.6569674,0,1679443437.6569674,1679443437.6569674,1679443437.6569674,1679443437.6569674,1679443437.6559637,1679443437.6569674
537,1679443437.6582382,0,1679443437.6582382,1679443437.6582382,1679443437.6582382,1679443437.6582382,1679443437.6569674,1679443437.6582382
538,1679443437.6592474,0,1679443437.6592474,1679443437.6602445,1679443437.6602445,1679443437.6602445,1679443437.6592474,1679443437.6592474
539,1679443437.6602445,0,1679443437.6602445,1679443437.6616356,1679443437.6616356,1679443437.6616356,1679443437.6602445,1679443437.6602445
540,1679443437.6616356,0,1679443437.6616356,1679443437.662865,1679443437.662865,1679443437.662865,1679443437.6616356,1679443437.6616356
541,1679443437.662865,0,1679443437.662865,1679443437.6638923,1679443437.6638923,1679443437.6638923,1679443437.662865,1679443437.662865
542,1679443437.6638923,0,1679443437.6638923,1679443437.6649065,1679443437.6649065,1679443437.6649065,1679443437.6638923,1679443437.6638923
543,1679443437.6659105,0,1679443437.6659105,1679443437.6659105,1679443437.6659105,1679443437.6659105,1679443437.6649065,1679443437.6659105
544,1679443437.6670995,0,1679443437.6670995,1679443437.6670995,1679443437.6670995,1679443437.6670995,1679443437.6659105,1679443437.6670995
545,1679443437.6682014,0,1679443437.6682014,1679443437.6682014,1679443437.6682014,1679443437.6682014,1679443437.6670995,1679443437.6682014
546,1679443437.6692073,0,1679443437.6692073,1679443437.6704159,1679443437.6704159,1679443437.6704159,1679443437.6682014,1679443437.6692073
547,1679443437.6714208,0,1679443437.6714208,1679443437.6724396,1679443437.6724396,1679443437.6724396,1679443437.6714208,1679443437.6714208
548,1679443437.6734452,0,1679443437.6734452,1679443437.6734452,1679443437.6734452,1679443437.6734452,1679443437.6724396,1679443437.6724396
549,1679443437.6744854,0,1679443437.6744854,1679443437.6744854,1679443437.6744854,1679443437.6755264,1679443437.6734452,1679443437.6744854
550,1679443437.6755264,0,1679443437.6755264,1679443437.67658,1679443437.67658,1679443437.67658,1679443437.6755264,1679443437.6755264
551,1679443437.67658,0,1679443437.67658,1679443437.6778889,1679443437.6778889,1679443437.6778889,1679443437.67658,1679443437.67658
552,1679443437.6778889,0,1679443437.6778889,1679443437.6788974,1679443437.6788974,1679443437.6788974,1679443437.6778889,1679443437.6778889
553,1679443437.6788974,0,1679443437.6788974,1679443437.6788974,1679443437.6788974,1679443437.6801288,1679443437.6788974,1679443437.6788974
554,1679443437.6801288,0,1679443437.6801288,1679443437.6812098,1679443437.6812098,1679443437.6812098,1679443437.6801288,1679443437.6801288
555,1679443437.6812098,0,1679443437.6812098,1679443437.6822283,1679443437.6822283,1679443437.6822283,1679443437.6812098,1679443437.6812098
556,1679443437.683233,0,1679443437.683233,1679443437.683233,1679443437.683233,1679443437.683233,1679443437.6822283,1679443437.683233
557,1679443437.6844132,0,1679443437.6844132,1679443437.6844132,1679443437.6844132,1679443437.6844132,1679443437.683233,1679443437.6844132
558,1679443437.6855664,0,1679443437.6855664,1679443437.686613,1679443437.686613,1679443437.686613,1679443437.6844132,1679443437.6855664
559,1679443437.6876092,0,1679443437.6876092,1679443437.6886196,1679443437.6886196,1679443437.6886196,1679443437.686613,1679443437.6876092
560,1679443437.6896245,0,1679443437.6896245,1679443437.6896245,1679443437.6896245,1679443437.6896245,1679443437.6886196,1679443437.6896245
561,1679443437.6907523,0,1679443437.6907523,1679443437.6907523,1679443437.6907523,1679443437.691749,1679443437.6896245,1679443437.6907523
562,1679443437.691749,0,1679443437.691749,1679443437.6927953,1679443437.6927953,1679443437.6927953,1679443437.691749,1679443437.691749
563,1679443437.6927953,0,1679443437.6927953,1679443437.6937997,1679443437.6937997,1679443437.6937997,1679443437.6927953,1679443437.6927953
564,1679443437.6937997,0,1679443437.6937997,1679443437.6949532,1679443437.6949532,1679443437.6949532,1679443437.6937997,1679443437.6937997
565,1679443437.6949532,0,1679443437.6949532,1679443437.6961758,1679443437.6961758,1679443437.6961758,1679443437.6949532,1679443437.6949532
566,1679443437.6961758,0,1679443437.6961758,1679443437.697181,1679443437.697181,1679443437.697181,1679443437.6961758,1679443437.6961758
567,1679443437.697181,0,1679443437.697181,1679443437.6983428,1679443437.6983428,1679443437.6983428,1679443437.697181,1679443437.697181
568,1679443437.6983428,0,1679443437.6983428,1679443437.6993473,1679443437.6993473,1679443437.6993473,1679443437.6983428,1679443437.6983428
569,1679443437.6993473,0,1679443437.6993473,1679443437.700544,1679443437.700544,1679443437.700544,1679443437.6993473,1679443437.6993473
570,1679443437.700544,0,1679443437.700544,1679443437.70161,1679443437.70161,1679443437.70161,1679443437.700544,1679443437.700544
571,1679443437.7026167,0,1679443437.7026167,1679443437.7036169,1679443437.7036169,1679443437.7036169,1679443437.70161,1679443437.7026167
572,1679443437.7048972,0,1679443437.7048972,1679443437.7059011,1679443437.7059011,1679443437.7059011,1679443437.7036169,1679443437.7048972
573,1679443437.7069545,0,1679443437.7069545,1679443437.7069545,1679443437.7069545,1679443437.7081234,1679443437.7059011,1679443437.7069545
574,1679443437.7081234,0,1679443437.7081234,1679443437.709216,1679443437.709216,1679443437.709216,1679443437.7081234,1679443437.7081234
575,1679443437.709216,0,1679443437.709216,1679443437.7102356,1679443437.7102356,1679443437.7102356,1679443437.709216,1679443437.709216
576,1679443437.7112408,0,1679443437.7112408,1679443437.7112408,1679443437.7112408,1679443437.7112408,1679443437.7102356,1679443437.7112408
577,1679443437.7124715,0,1679443437.7124715,1679443437.7124715,1679443437.7124715,1679443437.7136497,1679443437.7112408,1679443437.7124715
578,1679443437.7136497,0,1679443437.7136497,1679443437.7146652,1679443437.7146652,1679443437.7146652,1679443437.7136497,1679443437.7136497
579,1679443437.7146652,0,1679443437.7146652,1679443437.7156682,1679443437.7156682,1679443437.7156682,1679443437.7146652,1679443437.7146652
580,1679443437.7168484,0,1679443437.7168484,1679443437.7168484,1679443437.7168484,1679443437.7168484,1679443437.7156682,1679443437.7168484
581,1679443437.7178738,0,1679443437.7178738,1679443437.7178738,1679443437.7178738,1679443437.7188761,1679443437.7168484,1679443437.7178738
582,1679443437.7188761,0,1679443437.7188761,1679443437.7213223,1679443437.7213223,1679443437.7213223,1679443437.7188761,1679443437.7188761
583,1679443437.7213223,0,1679443437.7213223,1679443437.7224827,1679443437.7224827,1679443437.7224827,1679443437.7213223,1679443437.7213223
584,1679443437.7234852,0,1679443437.7234852,1679443437.7244973,1679443437.7244973,1679443437.7244973,1679443437.7224827,1679443437.7234852
585,1679443437.7244973,0,1679443437.7244973,1679443437.7255118,1679443437.7255118,1679443437.7255118,1679443437.7244973,1679443437.7244973
586,1679443437.7255118,0,1679443437.7255118,1679443437.7268212,1679443437.7268212,1679443437.7268212,1679443437.7255118,1679443437.7255118
587,1679443437.7268212,0,1679443437.7268212,1679443437.7278273,1679443437.7278273,1679443437.7278273,1679443437.7268212,1679443437.7268212
588,1679443437.7278273,0,1679443437.7278273,1679443437.7278273,1679443437.7278273,1679443437.7290053,1679443437.7278273,1679443437.7278273
589,1679443437.7290053,0,1679443437.7290053,1679443437.730075,1679443437.730075,1679443437.730075,1679443437.7290053,1679443437.7290053
590,1679443437.730075,0,1679443437.730075,1679443437.7314699,1679443437.7314699,1679443437.7314699,1679443437.730075,1679443437.730075
591,1679443437.7314699,0,1679443437.7314699,1679443437.7325678,1679443437.7325678,1679443437.7325678,1679443437.7314699,1679443437.7314699
592,1679443437.7325678,0,1679443437.7325678,1679443437.7336779,1679443437.7336779,1679443437.7336779,1679443437.7325678,1679443437.7325678
593,1679443437.7336779,0,1679443437.7336779,1679443437.7348216,1679443437.7348216,1679443437.7348216,1679443437.7336779,1679443437.7336779
594,1679443437.7348216,0,1679443437.7348216,1679443437.7360382,1679443437.7360382,1679443437.7360382,1679443437.7348216,1679443437.7348216
595,1679443437.7370415,0,1679443437.7370415,1679443437.7393544,1679443437.7393544,1679443437.7393544,1679443437.7370415,1679443437.7370415
596,1679443437.7393544,0,1679443437.7393544,1679443437.740431,1679443437.740431,1679443437.740431,1679443437.7393544,1679443437.7393544
597,1679443437.7414358,0,1679443437.7414358,1679443437.7414358,1679443437.7414358,1679443437.7414358,1679443437.740431,1679443437.7414358
598,1679443437.7424572,0,1679443437.7424572,1679443437.7424572,1679443437.7424572,1679443437.7424572,1679443437.7414358,1679443437.7424572
599,1679443437.7436585,0,1679443437.7436585,1679443437.7436585,1679443437.7436585,1679443437.744675,1679443437.7436585,1679443437.7436585
600,1679443437.744675,0,1679443437.744675,1679443437.7456896,1679443437.7456896,1679443437.7456896,1679443437.744675,1679443437.744675
601,1679443437.7456896,0,1679443437.7456896,1679443437.7466967,1679443437.7466967,1679443437.7466967,1679443437.7456896,1679443437.7456896
602,1679443437.7466967,0,1679443437.7466967,1679443437.7479408,1679443437.7479408,1679443437.7479408,1679443437.7466967,1679443437.7466967
603,1679443437.7479408,0,1679443437.7479408,1679443437.7489522,1679443437.7489522,1679443437.7489522,1679443437.7479408,1679443437.7479408
604,1679443437.7489522,0,1679443437.7489522,1679443437.7499566,1679443437.7499566,1679443437.7499566,1679443437.7489522,1679443437.7489522
605,1679443437.7510111,0,1679443437.7510111,1679443437.7510111,1679443437.7510111,1679443437.7510111,1679443437.7499566,1679443437.7510111
606,1679443437.7524455,0,1679443437.7524455,1679443437.7538717,1679443437.7538717,1679443437.7538717,1679443437.7510111,1679443437.7524455
607,1679443437.754896,0,1679443437.754896,1679443437.754896,1679443437.754896,1679443437.754896,1679443437.7538717,1679443437.754896
608,1679443437.7559857,0,1679443437.7559857,1679443437.7559857,1679443437.7559857,1679443437.7559857,1679443437.754896,1679443437.7559857
609,1679443437.7571783,0,1679443437.7571783,1679443437.7571783,1679443437.7571783,1679443437.7581978,1679443437.7559857,1679443437.7571783
610,1679443437.7581978,0,1679443437.7581978,1679443437.7581978,1679443437.7581978,1679443437.759285,1679443437.7581978,1679443437.7581978
611,1679443437.759285,0,1679443437.759285,1679443437.759285,1679443437.759285,1679443437.7603128,1679443437.759285,1679443437.759285
612,1679443437.7603128,0,1679443437.7603128,1679443437.7603128,1679443437.7613263,1679443437.7613263,1679443437.7603128,1679443437.7603128
613,1679443437.7613263,0,1679443437.7613263,1679443437.7623417,1679443437.7623417,1679443437.7623417,1679443437.7613263,1679443437.7613263
614,1679443437.7623417,0,1679443437.7623417,1679443437.7638085,1679443437.7638085,1679443437.7638085,1679443437.7623417,1679443437.7623417
615,1679443437.7638085,0,1679443437.7638085,1679443437.7648175,1679443437.7648175,1679443437.7648175,1679443437.7638085,1679443437.7638085
616,1679443437.7659125,0,1679443437.7659125,1679443437.7659125,1679443437.7659125,1679443437.7659125,1679443437.7648175,1679443437.7659125
617,1679443437.7659125,0,1679443437.7673774,1679443437.7673774,1679443437.7673774,1679443437.7673774,1679443437.7659125,1679443437.7659125
618,1679443437.7683864,0,1679443437.7683864,1679443437.7683864,1679443437.7683864,1679443437.7698565,1679443437.7673774,1679443437.7683864
619,1679443437.7703636,0,1679443437.771495,1679443437.771495,1679443437.772494,1679443437.772494,1679443437.7698565,1679443437.7703636
620,1679443437.772494,0,1679443437.772494,1679443437.773818,1679443437.773818,1679443437.773818,1679443437.772494,1679443437.772494
621,1679443437.773818,0,1679443437.773818,1679443437.775303,1679443437.775303,1679443437.775303,1679443437.773818,1679443437.773818
622,1679443437.775303,0,1679443437.775303,1679443437.7766528,1679443437.7766528,1679443437.7766528,1679443437.775303,1679443437.775303
623,1679443437.7766528,0,1679443437.7766528,1679443437.7778902,1679443437.7778902,1679443437.7778902,1679443437.7766528,1679443437.7766528
624,1679443437.7778902,0,1679443437.7778902,1679443437.7778902,1679443437.7778902,1679443437.7790103,1679443437.7778902,1679443437.7778902
625,1679443437.7790103,0,1679443437.7790103,1679443437.7790103,1679443437.7790103,1679443437.7800329,1679443437.7790103,1679443437.7790103
626,1679443437.7800329,0,1679443437.7800329,1679443437.7800329,1679443437.7800329,1679443437.7800329,1679443437.7800329,1679443437.7800329
627,1679443437.7814715,0,1679443437.7814715,1679443437.7814715,1679443437.7814715,1679443437.7814715,1679443437.7800329,1679443437.7814715
628,1679443437.7826443,0,1679443437.7826443,1679443437.7826443,1679443437.7826443,1679443437.7826443,1679443437.7814715,1679443437.7826443
629,1679443437.7836518,0,1679443437.7836518,1679443437.784708,1679443437.784708,1679443437.784708,1679443437.7826443,1679443437.7836518
630,1679443437.784708,0,1679443437.784708,1679443437.7858846,1679443437.7858846,1679443437.7858846,1679443437.784708,1679443437.784708
631,1679443437.7868843,0,1679443437.7868843,1679443437.7881725,1679443437.7881725,1679443437.7881725,1679443437.7858846,1679443437.7868843
632,1679443437.7891777,0,1679443437.7891777,1679443437.7902038,1679443437.7902038,1679443437.7902038,1679443437.7881725,1679443437.7891777
633,1679443437.7902038,0,1679443437.7902038,1679443437.7914321,1679443437.7914321,1679443437.7914321,1679443437.7902038,1679443437.7902038
634,1679443437.7914321,0,1679443437.7914321,1679443437.7924466,1679443437.7924466,1679443437.7924466,1679443437.7914321,1679443437.7914321
635,1679443437.7934487,0,1679443437.7934487,1679443437.7934487,1679443437.7934487,1679443437.794542,1679443437.7924466,1679443437.7934487
636,1679443437.794542,0,1679443437.794542,1679443437.7956624,1679443437.7956624,1679443437.7956624,1679443437.794542,1679443437.794542
637,1679443437.7956624,0,1679443437.7956624,1679443437.796673,1679443437.796673,1679443437.796673,1679443437.7956624,1679443437.7956624
638,1679443437.7976735,0,1679443437.7976735,1679443437.7976735,1679443437.7976735,1679443437.7986703,1679443437.796673,1679443437.7976735
639,1679443437.7986703,0,1679443437.7986703,1679443437.7996671,1679443437.7996671,1679443437.7996671,1679443437.7986703,1679443437.7986703
640,1679443437.7996671,0,1679443437.7996671,1679443437.8008177,1679443437.8008177,1679443437.8008177,1679443437.7996671,1679443437.7996671
641,1679443437.8018441,0,1679443437.8018441,1679443437.8028486,1679443437.8028486,1679443437.8028486,1679443437.8008177,1679443437.8018441
642,1679443437.8042312,0,1679443437.8042312,1679443437.8042312,1679443437.8042312,1679443437.8042312,1679443437.8028486,1679443437.8042312
643,1679443437.805481,0,1679443437.805481,1679443437.8066974,1679443437.8066974,1679443437.8066974,1679443437.805481,1679443437.805481
644,1679443437.8066974,0,1679443437.8066974,1679443437.8077166,1679443437.8077166,1679443437.8077166,1679443437.8066974,1679443437.8066974
645,1679443437.8087227,0,1679443437.8087227,1679443437.8087227,1679443437.8087227,1679443437.8087227,1679443437.8077166,1679443437.8087227
646,1679443437.8100827,0,1679443437.8100827,1679443437.8100827,1679443437.8100827,1679443437.8100827,1679443437.8087227,1679443437.8100827
647,1679443437.8115137,0,1679443437.8115137,1679443437.812538,1679443437.812538,1679443437.812538,1679443437.8100827,1679443437.8115137
648,1679443437.812538,0,1679443437.812538,1679443437.813543,1679443437.813543,1679443437.813543,1679443437.812538,1679443437.812538
649,1679443437.813543,0,1679443437.813543,1679443437.814982,1679443437.814982,1679443437.814982,1679443437.813543,1679443437.813543
650,1679443437.814982,0,1679443437.814982,1679443437.8162696,1679443437.8162696,1679443437.8162696,1679443437.814982,1679443437.814982
651,1679443437.8173459,0,1679443437.8173459,1679443437.8185537,1679443437.8185537,1679443437.8190567,1679443437.8162696,1679443437.8173459
652,1679443437.8190567,0,1679443437.8190567,1679443437.8214898,1679443437.8214898,1679443437.8214898,1679443437.8190567,1679443437.8190567
653,1679443437.822584,0,1679443437.822584,1679443437.822584,1679443437.822584,1679443437.822584,1679443437.8214898,1679443437.822584
654,1679443437.8239627,0,1679443437.8239627,1679443437.8249712,1679443437.8249712,1679443437.8249712,1679443437.822584,1679443437.8239627
655,1679443437.825967,0,1679443437.825967,1679443437.827034,1679443437.827034,1679443437.827034,1679443437.8249712,1679443437.825967
656,1679443437.827034,0,1679443437.827034,1679443437.828399,1679443437.828399,1679443437.828399,1679443437.827034,1679443437.827034
657,1679443437.8294032,0,1679443437.8294032,1679443437.8294032,1679443437.8294032,1679443437.8306496,1679443437.828399,1679443437.8294032
658,1679443437.8306496,0,1679443437.8306496,1679443437.8316774,1679443437.8316774,1679443437.8316774,1679443437.8306496,1679443437.8306496
659,1679443437.8316774,0,1679443437.8328156,1679443437.8328156,1679443437.8328156,1679443437.8328156,1679443437.8316774,1679443437.8316774
660,1679443437.8338742,0,1679443437.8338742,1679443437.8338742,1679443437.8338742,1679443437.8338742,1679443437.8328156,1679443437.8338742
661,1679443437.8349302,0,1679443437.8349302,1679443437.8359346,1679443437.8359346,1679443437.8359346,1679443437.8338742,1679443437.8349302
662,1679443437.8369908,0,1679443437.8369908,1679443437.8384688,1679443437.8384688,1679443437.8384688,1679443437.8359346,1679443437.8369908
663,1679443437.8394718,0,1679443437.8394718,1679443437.8394718,1679443437.8394718,1679443437.8394718,1679443437.8384688,1679443437.8394718
664,1679443437.8406281,0,1679443437.8406281,1679443437.8406281,1679443437.8406281,1679443437.8406281,1679443437.8394718,1679443437.8406281
665,1679443437.8419938,0,1679443437.8419938,1679443437.8419938,1679443437.8419938,1679443437.8419938,1679443437.8406281,1679443437.8419938
666,1679443437.8431633,0,1679443437.8431633,1679443437.8431633,1679443437.8431633,1679443437.8431633,1679443437.8419938,1679443437.8431633
667,1679443437.8443034,0,1679443437.8443034,1679443437.8443034,1679443437.8443034,1679443437.8443034,1679443437.8431633,1679443437.8443034
668,1679443437.845314,0,1679443437.845314,1679443437.845314,1679443437.845314,1679443437.845314,1679443437.8443034,1679443437.845314
669,1679443437.8466165,0,1679443437.8466165,1679443437.8466165,1679443437.8466165,1679443437.8466165,1679443437.845314,1679443437.8466165
670,1679443437.8479557,0,1679443437.8479557,1679443437.8479557,1679443437.8479557,1679443437.8479557,1679443437.8466165,1679443437.8479557
671,1679443437.8492312,0,1679443437.8492312,1679443437.8492312,1679443437.8492312,1679443437.8492312,1679443437.8479557,1679443437.8492312
672,1679443437.850239,0,1679443437.850239,1679443437.850239,1679443437.850239,1679443437.850239,1679443437.8492312,1679443437.850239
673,1679443437.8516328,0,1679443437.8516328,1679443437.8516328,1679443437.8516328,1679443437.8516328,1679443437.850239,1679443437.850239
674,1679443437.8528297,0,1679443437.8528297,1679443437.854011,1679443437.854011,1679443437.854011,1679443437.8516328,1679443437.8528297
675,1679443437.855157,0,1679443437.855157,1679443437.8561695,1679443437.8561695,1679443437.8561695,1679443437.854011,1679443437.855157
676,1679443437.8561695,0,1679443437.8561695,1679443437.8571942,1679443437.8571942,1679443437.8571942,1679443437.8561695,1679443437.8561695
677,1679443437.8571942,0,1679443437.8581994,1679443437.8581994,1679443437.8581994,1679443437.8581994,1679443437.8571942,1679443437.8571942
678,1679443437.8592024,0,1679443437.8592024,1679443437.8592024,1679443437.8592024,1679443437.8592024,1679443437.8581994,1679443437.8592024
679,1679443437.860294,0,1679443437.860294,1679443437.860294,1679443437.860294,1679443437.860294,1679443437.8592024,1679443437.860294
680,1679443437.861303,0,1679443437.861303,1679443437.8623064,1679443437.8623064,1679443437.8623064,1679443437.860294,1679443437.861303
681,1679443437.8623064,0,1679443437.8623064,1679443437.8633873,1679443437.8633873,1679443437.8633873,1679443437.8623064,1679443437.8623064
682,1679443437.8633873,0,1679443437.8633873,1679443437.864384,1679443437.864384,1679443437.864384,1679443437.8633873,1679443437.8633873
683,1679443437.865393,0,1679443437.865393,1679443437.865393,1679443437.865393,1679443437.865393,1679443437.864384,1679443437.865393
684,1679443437.8667667,0,1679443437.8667667,1679443437.8667667,1679443437.8667667,1679443437.8667667,1679443437.865393,1679443437.8667667
685,1679443437.8679588,0,1679443437.8679588,1679443437.8679588,1679443437.8679588,1679443437.8679588,1679443437.8667667,1679443437.8667667
686,1679443437.868989,0,1679443437.868989,1679443437.8700593,1679443437.8700593,1679443437.8710544,1679443437.8679588,1679443437.868989
687,1679443437.8710544,0,1679443437.8710544,1679443437.8721635,1679443437.8721635,1679443437.8721635,1679443437.8710544,1679443437.8710544
688,1679443437.873164,0,1679443437.873164,1679443437.8742008,1679443437.8742008,1679443437.8742008,1679443437.873164,1679443437.873164
689,1679443437.8742008,0,1679443437.8742008,1679443437.8752246,1679443437.8752246,1679443437.8752246,1679443437.8742008,1679443437.8742008
690,1679443437.8752246,0,1679443437.8752246,1679443437.8762288,1679443437.8762288,1679443437.8762288,1679443437.8752246,1679443437.8752246
691,1679443437.8762288,0,1679443437.8762288,1679443437.8762288,1679443437.8762288,1679443437.8776464,1679443437.8762288,1679443437.8762288
692,1679443437.8776464,0,1679443437.8776464,1679443437.878721,1679443437.878721,1679443437.878721,1679443437.8776464,1679443437.8776464
693,1679443437.878721,0,1679443437.878721,1679443437.879788,1679443437.879788,1679443437.879788,1679443437.878721,1679443437.878721
694,1679443437.879788,0,1679443437.879788,1679443437.8809695,1679443437.8809695,1679443437.8809695,1679443437.879788,1679443437.879788
695,1679443437.8809695,0,1679443437.8809695,1679443437.88207,1679443437.88207,1679443437.88207,1679443437.8809695,1679443437.8809695
696,1679443437.88207,0,1679443437.88207,1679443437.88308,1679443437.88308,1679443437.88308,1679443437.88207,1679443437.88207
697,1679443437.88308,0,1679443437.8840828,1679443437.8840828,1679443437.8840828,1679443437.8840828,1679443437.88308,1679443437.88308
698,1679443437.8850837,0,1679443437.8850837,1679443437.8850837,1679443437.8850837,1679443437.8850837,1679443437.8840828,1679443437.8840828
699,1679443437.886108,0,1679443437.886108,1679443437.888221,1679443437.888221,1679443437.888221,1679443437.8850837,1679443437.886108
700,1679443437.888221,0,1679443437.8893101,1679443437.8893101,1679443437.8893101,1679443437.8893101,1679443437.888221,1679443437.888221
701,1679443437.8903143,0,1679443437.8903143,1679443437.8903143,1679443437.8903143,1679443437.8915408,1679443437.8893101,1679443437.8903143
702,1679443437.8915408,0,1679443437.8915408,1679443437.8925526,1679443437.8925526,1679443437.8925526,1679443437.8915408,1679443437.8915408
703,1679443437.8925526,0,1679443437.8925526,1679443437.8935597,1679443437.8935597,1679443437.8935597,1679443437.8925526,1679443437.8925526
704,1679443437.8946025,0,1679443437.8946025,1679443437.8946025,1679443437.8946025,1679443437.8946025,1679443437.8935597,1679443437.8946025
705,1679443437.895638,0,1679443437.895638,1679443437.895638,1679443437.895638,1679443437.895638,1679443437.8946025,1679443437.895638
706,1679443437.896729,0,1679443437.896729,1679443437.896729,1679443437.896729,1679443437.896729,1679443437.895638,1679443437.896729
707,1679443437.8979843,0,1679443437.8979843,1679443437.8979843,1679443437.8979843,1679443437.8979843,1679443437.896729,1679443437.8979843
708,1679443437.899077,0,1679443437.899077,1679443437.899077,1679443437.899077,1679443437.899077,1679443437.8979843,1679443437.899077
709,1679443437.900197,0,1679443437.900197,1679443437.901194,1679443437.901194,1679443437.901194,1679443437.899077,1679443437.900197
710,1679443437.90219,0,1679443437.90219,1679443437.9031894,1679443437.9031894,1679443437.9041855,1679443437.901194,1679443437.90219
711,1679443437.90518,0,1679443437.90518,1679443437.906177,1679443437.906177,1679443437.906177,1679443437.9041855,1679443437.90518
712,1679443437.9071734,0,1679443437.9071734,1679443437.9081697,1679443437.9081697,1679443437.9081697,1679443437.906177,1679443437.906177
713,1679443437.9081697,0,1679443437.9081697,1679443437.9091668,1679443437.9091668,1679443437.9091668,1679443437.9081697,1679443437.9081697
714,1679443437.9101632,0,1679443437.9101632,1679443437.91116,1679443437.91116,1679443437.91116,1679443437.9091668,1679443437.9101632
715,1679443437.9121563,0,1679443437.9121563,1679443437.9121563,1679443437.9121563,1679443437.9121563,1679443437.91116,1679443437.9121563
716,1679443437.913153,0,1679443437.913153,1679443437.91415,1679443437.91415,1679443437.91415,1679443437.913153,1679443437.913153
717,1679443437.9151468,0,1679443437.9151468,1679443437.9151468,1679443437.9151468,1679443437.9161434,1679443437.91415,1679443437.9151468
718,1679443437.9161434,0,1679443437.9161434,1679443437.9171405,1679443437.9171405,1679443437.9171405,1679443437.9161434,1679443437.9161434
719,1679443437.9181366,0,1679443437.9181366,1679443437.9181366,1679443437.9181366,1679443437.9191334,1679443437.9171405,1679443437.9181366
720,1679443437.9191334,0,1679443437.9191334,1679443437.9201298,1679443437.9201298,1679443437.9201298,1679443437.9191334,1679443437.9191334
721,1679443437.9211268,0,1679443437.9211268,1679443437.9211268,1679443437.9211268,1679443437.9221234,1679443437.9201298,1679443437.9211268
722,1679443437.9221234,0,1679443437.9221234,1679443437.9231198,1679443437.9231198,1679443437.9231198,1679443437.9221234,1679443437.9221234
723,1679443437.9241164,0,1679443437.9241164,1679443437.9241164,1679443437.9251132,1679443437.9251132,1679443437.9231198,1679443437.9241164
724,1679443437.9251132,0,1679443437.9251132,1679443437.92611,1679443437.92611,1679443437.92611,1679443437.9251132,1679443437.9251132
725,1679443437.9271069,0,1679443437.9271069,1679443437.9281034,1679443437.9281034,1679443437.9281034,1679443437.92611,1679443437.9271069
726,1679443437.9470408,0,1679443437.9470408,1679443437.9484203,1679443437.9484203,1679443437.9484203,1679443437.9281034,1679443437.9281034
727,1679443437.9494312,0,1679443437.9494312,1679443437.9494312,1679443437.9494312,1679443437.9494312,1679443437.9484203,1679443437.9494312
728,1679443437.9506993,0,1679443437.9506993,1679443437.9517803,1679443437.9517803,1679443437.9517803,1679443437.9494312,1679443437.9506993
729,1679443437.9517803,0,1679443437.9517803,1679443437.9528065,1679443437.9528065,1679443437.9528065,1679443437.9517803,1679443437.9517803
730,1679443437.9538174,0,1679443437.9538174,1679443437.9538174,1679443437.9538174,1679443437.9538174,1679443437.9528065,1679443437.9528065
731,1679443437.9548903,0,1679443437.9548903,1679443437.9559135,1679443437.9559135,1679443437.9559135,1679443437.9538174,1679443437.9548903
732,1679443437.95691,0,1679443437.95691,1679443437.9579065,1679443437.9579065,1679443437.9579065,1679443437.9559135,1679443437.95691
733,1679443437.9589036,0,1679443437.9589036,1679443437.9599004,1679443437.9599004,1679443437.9599004,1679443437.9579065,1679443437.9579065
734,1679443437.9608977,0,1679443437.9608977,1679443437.9628901,1679443437.9628901,1679443437.9628901,1679443437.9599004,1679443437.9608977
